bootstrap_id,mae,rmse,r2
141,2.5114018462830705,3.0180230539118296,-0.005850656134756438
142,2.485261888266956,3.048316687075391,0.020718936850365077
143,2.2012880881064323,2.6705249068392494,0.028830273945297802
144,2.45696614096513,2.9862267532803384,0.011452423023539104
145,2.467477587480625,3.0826658356558534,-0.0057872339367814885
146,2.279746628750742,2.8879926725601845,-0.005542699330044476
147,2.4798571439783377,3.0638494749665126,-0.020668557870916926
148,2.3292599985474274,2.8228213885281197,0.004967892719454525
149,2.556859737852243,3.1392044838917523,-0.0011049866429473365
150,2.459086540791388,2.9701888304976647,0.009069166918730387
151,2.2541403081152054,2.8147250063640987,0.013243903560593906
152,2.500091374378539,3.0236472278572015,-0.015117797956624157
153,2.3533849442026926,2.8238924156138743,0.011074154649055923
154,2.3477191135256894,2.8542361773495695,0.005356062026202535
155,2.3078607789758765,2.7895945648622154,0.011229333212387616
156,2.3287650453493467,2.858965449016841,0.008023025150479257
157,2.4945155830356094,3.06710282720906,0.011542146926765251
158,2.4897843171056797,3.048670495550802,-0.005398804184360673
159,2.5717623206163656,3.135578228290572,-0.01132493553847369
160,2.2862905535483327,2.8465383461711324,0.022583748382025703
161,2.4509363916236775,2.9791359996864966,0.019587227327395484
162,2.2615755239050968,2.8717257291257745,-0.008486579873116407
163,2.4266768105103447,2.9456825244245084,-0.0011318022574533515
164,2.6044134423124614,3.1591731978613558,0.016167306640683554
165,2.3312748857750356,2.8965022039671253,0.009673876398801351
166,2.4620324205034048,2.9714160639383542,0.01736686078105587
167,2.245613659266276,2.8040176869240017,0.01585281668699201
168,2.2365733224335727,2.7590828194923316,0.01120745679195112
169,2.482808988386273,3.0232187520694778,0.005383769151601325
170,2.531566322140159,3.0900433714714683,-0.004184981652080033
171,2.437546756632058,2.9110520143258087,0.0020462774847676
172,2.454996283667329,2.986445752181879,0.018590833568189913
173,2.3789152221683394,2.8613481513629964,0.0127669090036584
174,2.147539401321333,2.6299416521704035,0.008439992200646618
175,2.2603928492288134,2.7693018817455117,0.016120344843690848
176,2.478236855777118,3.0069731159383966,0.004686117652531019
177,2.4374437272863454,3.024781822022715,0.019953502127854628
178,2.320888613741833,2.8040413926869046,0.007992831088142638
179,2.1857304945449822,2.724909493214643,0.021352057541112135
180,2.4242676316846192,2.9053490946162515,-0.006075365509829789
181,2.29931857305425,2.840795413804692,-0.002739702097289687
182,2.3221320321073673,2.8731367267775214,0.018999339428520612
183,2.4198728991667946,2.9506642069777174,-0.005961087207098759
184,2.5020422606821824,3.0336119428625956,0.03421655166709414
185,2.5270313080677265,3.0246864449365805,0.004712806684109672
186,2.3475454410616665,2.8186250390367107,-0.0067453818558411704
187,2.3353104586167652,2.848156444418817,0.002600534740515914
188,2.469110574724483,3.0211068867900233,-0.0027672048045030984
189,2.244803179676119,2.7741522405178705,0.02695365812772943
190,2.2265635771259324,2.7820821408945555,-0.00872214239090452
191,2.5216011840810384,3.004477055520482,-0.005142713731904891
192,2.4589418869604867,2.9852742074030747,0.0033083758552912013
193,2.558862324592519,3.044355214745906,0.006746269121959081
194,2.181466757767816,2.6828849091187483,0.008418202826720012
195,2.2967630273509645,2.774495176214255,0.028292326667872625
196,2.314322087459708,2.8008360237018652,0.002208311040891253
197,2.2429722224547954,2.761448085163786,0.013413313782339453
198,2.560208656285613,3.0959912777324656,0.027602814109973783
199,2.274301942553487,2.805039758553595,-0.0022793945377090896
200,2.425332201207208,2.989939150808356,0.011869774155870427
201,2.208664069751248,2.717862356900086,0.03829743521350759
